id_distrito_fecha_hora_trunc;fecha_hora_truncada_accidente;cod_distrito;intensidad_vehiculos
01-2023-04-24 10:00:00;2023-04-24 10:00:00;1;2070.1
01-2023-04-25 09:00:00;2023-04-25 09:00:00;1;2193.78
01-2023-04-25 13:00:00;2023-04-25 13:00:00;1;2142.57
01-2023-04-25 15:00:00;2023-04-25 15:00:00;1;2075.55
01-2023-04-25 16:00:00;2023-04-25 16:00:00;1;2066.84
01-2023-04-25 18:00:00;2023-04-25 18:00:00;1;2165.08
01-2023-04-25 22:00:00;2023-04-25 22:00:00;1;1371.96
01-2023-04-26 01:00:00;2023-04-26 01:00:00;1;731.5
01-2023-04-26 07:00:00;2023-04-26 07:00:00;1;1660.77
01-2023-04-26 14:00:00;2023-04-26 14:00:00;1;2436.23
01-2023-04-26 20:00:00;2023-04-26 20:00:00;1;2311.4
01-2023-04-27 00:00:00;2023-04-27 00:00:00;1;1125.42
01-2023-04-27 11:00:00;2023-04-27 11:00:00;1;2400.81
01-2023-04-27 16:00:00;2023-04-27 16:00:00;1;2366.31
01-2023-04-27 18:00:00;2023-04-27 18:00:00;1;2481.19
01-2023-04-27 21:00:00;2023-04-27 21:00:00;1;2051.55
01-2023-04-27 22:00:00;2023-04-27 22:00:00;1;1699.16
01-2023-04-28 03:00:00;2023-04-28 03:00:00;1;670.43
01-2023-04-28 04:00:00;2023-04-28 04:00:00;1;570.0
01-2023-04-28 12:00:00;2023-04-28 12:00:00;1;2388.14
01-2023-04-28 17:00:00;2023-04-28 17:00:00;1;2299.66
01-2023-04-28 23:00:00;2023-04-28 23:00:00;1;1638.99
01-2023-04-29 11:00:00;2023-04-29 11:00:00;1;1935.07
01-2023-04-29 14:00:00;2023-04-29 14:00:00;1;1998.26
01-2023-04-29 22:00:00;2023-04-29 22:00:00;1;1842.5
01-2023-04-30 02:00:00;2023-04-30 02:00:00;1;1289.05
01-2023-04-30 09:00:00;2023-04-30 09:00:00;1;819.56
01-2023-05-01 11:00:00;2023-05-01 11:00:00;1;1246.97
01-2023-05-01 16:00:00;2023-05-01 16:00:00;1;1237.83
01-2023-05-01 20:00:00;2023-05-01 20:00:00;1;1530.77
01-2023-05-02 04:00:00;2023-05-02 04:00:00;1;520.18
01-2023-05-02 12:00:00;2023-05-02 12:00:00;1;1547.78
01-2023-05-03 08:00:00;2023-05-03 08:00:00;1;2187.28
01-2023-05-03 10:00:00;2023-05-03 10:00:00;1;2165.56
01-2023-05-03 12:00:00;2023-05-03 12:00:00;1;2174.48
01-2023-05-03 17:00:00;2023-05-03 17:00:00;1;2134.92
01-2023-05-04 15:00:00;2023-05-04 15:00:00;1;2327.27
01-2023-05-05 00:00:00;2023-05-05 00:00:00;1;1255.47
01-2023-05-05 01:00:00;2023-05-05 01:00:00;1;1006.4
01-2023-05-05 05:00:00;2023-05-05 05:00:00;1;554.79
01-2023-05-06 00:00:00;2023-05-06 00:00:00;1;1638.95
01-2023-05-06 01:00:00;2023-05-06 01:00:00;1;1537.5
01-2023-05-06 05:00:00;2023-05-06 05:00:00;1;864.31
01-2023-05-06 20:00:00;2023-05-06 20:00:00;1;2146.4
01-2023-05-07 05:00:00;2023-05-07 05:00:00;1;862.36
01-2023-05-07 14:00:00;2023-05-07 14:00:00;1;2100.45
01-2023-05-08 15:00:00;2023-05-08 15:00:00;1;2312.92
01-2023-05-08 16:00:00;2023-05-08 16:00:00;1;2246.77
01-2023-05-09 01:00:00;2023-05-09 01:00:00;1;668.43
01-2023-05-09 09:00:00;2023-05-09 09:00:00;1;2417.71
01-2023-05-09 13:00:00;2023-05-09 13:00:00;1;2319.83
01-2023-05-09 19:00:00;2023-05-09 19:00:00;1;2389.53
01-2023-05-10 07:00:00;2023-05-10 07:00:00;1;1833.46
01-2023-05-10 14:00:00;2023-05-10 14:00:00;1;2482.21
01-2023-05-11 19:00:00;2023-05-11 19:00:00;1;2508.48
01-2023-05-11 20:00:00;2023-05-11 20:00:00;1;2407.92
01-2023-05-12 02:00:00;2023-05-12 02:00:00;1;762.14
01-2023-05-12 09:00:00;2023-05-12 09:00:00;1;2359.86
01-2023-05-12 10:00:00;2023-05-12 10:00:00;1;2307.53
01-2023-05-12 12:00:00;2023-05-12 12:00:00;1;2413.04
01-2023-05-12 14:00:00;2023-05-12 14:00:00;1;2567.05
01-2023-05-12 16:00:00;2023-05-12 16:00:00;1;2343.56
01-2023-05-12 21:00:00;2023-05-12 21:00:00;1;2285.63
01-2023-05-13 03:00:00;2023-05-13 03:00:00;1;1122.53
01-2023-05-13 06:00:00;2023-05-13 06:00:00;1;844.55
01-2023-05-13 20:00:00;2023-05-13 20:00:00;1;2222.57
01-2023-05-14 01:00:00;2023-05-14 01:00:00;1;1650.28
01-2023-05-15 20:00:00;2023-05-15 20:00:00;1;1659.01
01-2023-05-15 21:00:00;2023-05-15 21:00:00;1;1597.54
01-2023-05-16 00:00:00;2023-05-16 00:00:00;1;911.1
01-2023-05-16 01:00:00;2023-05-16 01:00:00;1;665.9
01-2023-05-16 02:00:00;2023-05-16 02:00:00;1;449.89
01-2023-05-16 14:00:00;2023-05-16 14:00:00;1;2422.37
01-2023-05-16 17:00:00;2023-05-16 17:00:00;1;2266.67
01-2023-05-17 10:00:00;2023-05-17 10:00:00;1;2358.72
01-2023-05-17 17:00:00;2023-05-17 17:00:00;1;2297.75
01-2023-05-17 20:00:00;2023-05-17 20:00:00;1;2281.8
01-2023-05-17 21:00:00;2023-05-17 21:00:00;1;1824.27
01-2023-05-18 17:00:00;2023-05-18 17:00:00;1;2404.95
01-2023-05-18 23:00:00;2023-05-18 23:00:00;1;1499.67
01-2023-05-19 01:00:00;2023-05-19 01:00:00;1;1043.77
01-2023-05-19 02:00:00;2023-05-19 02:00:00;1;775.67
01-2023-05-19 12:00:00;2023-05-19 12:00:00;1;2417.76
01-2023-05-19 15:00:00;2023-05-19 15:00:00;1;2527.64
01-2023-05-19 18:00:00;2023-05-19 18:00:00;1;2341.62
01-2023-05-20 00:00:00;2023-05-20 00:00:00;1;1611.45
01-2023-05-20 13:00:00;2023-05-20 13:00:00;1;2027.14
01-2023-05-20 15:00:00;2023-05-20 15:00:00;1;1816.86
01-2023-05-20 17:00:00;2023-05-20 17:00:00;1;1886.11
01-2023-05-20 18:00:00;2023-05-20 18:00:00;1;1983.21
01-2023-05-20 20:00:00;2023-05-20 20:00:00;1;2187.6
01-2023-05-20 23:00:00;2023-05-20 23:00:00;1;1820.1
01-2023-05-21 15:00:00;2023-05-21 15:00:00;1;1614.24
01-2023-05-21 17:00:00;2023-05-21 17:00:00;1;1760.42
01-2023-05-21 23:00:00;2023-05-21 23:00:00;1;1242.79
01-2023-05-22 18:00:00;2023-05-22 18:00:00;1;2388.8
01-2023-05-23 08:00:00;2023-05-23 08:00:00;1;2405.14
01-2023-05-23 09:00:00;2023-05-23 09:00:00;1;2467.88
01-2023-05-23 14:00:00;2023-05-23 14:00:00;1;2452.17
01-2023-05-23 16:00:00;2023-05-23 16:00:00;1;2243.73
01-2023-05-24 12:00:00;2023-05-24 12:00:00;1;2441.64
01-2023-05-24 14:00:00;2023-05-24 14:00:00;1;2463.0
01-2023-05-24 17:00:00;2023-05-24 17:00:00;1;2419.31
01-2023-05-24 18:00:00;2023-05-24 18:00:00;1;2422.24
01-2023-05-24 22:00:00;2023-05-24 22:00:00;1;1829.56
01-2023-05-25 08:00:00;2023-05-25 08:00:00;1;2423.62
01-2023-05-25 09:00:00;2023-05-25 09:00:00;1;2491.22
01-2023-05-25 14:00:00;2023-05-25 14:00:00;1;2472.49
01-2023-05-25 15:00:00;2023-05-25 15:00:00;1;2368.46
01-2023-05-25 16:00:00;2023-05-25 16:00:00;1;2358.78
01-2023-05-26 01:00:00;2023-05-26 01:00:00;1;1074.1
01-2023-05-26 09:00:00;2023-05-26 09:00:00;1;2372.7
01-2023-05-26 16:00:00;2023-05-26 16:00:00;1;2289.19
01-2023-05-26 20:00:00;2023-05-26 20:00:00;1;2388.63
01-2023-05-26 21:00:00;2023-05-26 21:00:00;1;2322.3
01-2023-05-27 11:00:00;2023-05-27 11:00:00;1;1965.75
01-2023-05-27 13:00:00;2023-05-27 13:00:00;1;2222.65
01-2023-05-27 16:00:00;2023-05-27 16:00:00;1;1760.31
01-2023-05-28 02:00:00;2023-05-28 02:00:00;1;1392.22
01-2023-05-28 20:00:00;2023-05-28 20:00:00;1;1830.82
01-2023-05-28 22:00:00;2023-05-28 22:00:00;1;1399.61
01-2023-05-29 01:00:00;2023-05-29 01:00:00;1;738.55
01-2023-05-29 16:00:00;2023-05-29 16:00:00;1;2160.15
01-2023-05-29 21:00:00;2023-05-29 21:00:00;1;1700.69
01-2023-05-30 18:00:00;2023-05-30 18:00:00;1;2388.7
01-2023-05-31 08:00:00;2023-05-31 08:00:00;1;2430.76
01-2023-05-31 19:00:00;2023-05-31 19:00:00;1;2444.03
01-2023-05-31 22:00:00;2023-05-31 22:00:00;1;1557.59
01-2023-06-01 00:00:00;2023-06-01 00:00:00;1;1118.31
01-2023-06-01 07:00:00;2023-06-01 07:00:00;1;1883.69
01-2023-06-01 11:00:00;2023-06-01 11:00:00;1;2383.28
01-2023-06-02 01:00:00;2023-06-02 01:00:00;1;955.36
01-2023-06-02 02:00:00;2023-06-02 02:00:00;1;737.61
01-2023-06-02 04:00:00;2023-06-02 04:00:00;1;504.62
01-2023-06-02 06:00:00;2023-06-02 06:00:00;1;943.75
01-2023-06-02 21:00:00;2023-06-02 21:00:00;1;2216.43
01-2023-06-03 15:00:00;2023-06-03 15:00:00;1;1883.9
01-2023-06-03 16:00:00;2023-06-03 16:00:00;1;1703.84
01-2023-06-03 18:00:00;2023-06-03 18:00:00;1;2024.61
01-2023-06-03 20:00:00;2023-06-03 20:00:00;1;2180.18
01-2023-06-04 00:00:00;2023-06-04 00:00:00;1;1703.14
01-2023-06-04 03:00:00;2023-06-04 03:00:00;1;1114.53
01-2023-06-04 08:00:00;2023-06-04 08:00:00;1;771.85
01-2023-06-04 19:00:00;2023-06-04 19:00:00;1;1774.91
01-2023-06-04 20:00:00;2023-06-04 20:00:00;1;1774.56
01-2023-06-05 09:00:00;2023-06-05 09:00:00;1;2371.65
01-2023-06-05 12:00:00;2023-06-05 12:00:00;1;2230.03
01-2023-06-05 13:00:00;2023-06-05 13:00:00;1;2252.57
01-2023-06-05 16:00:00;2023-06-05 16:00:00;1;2211.89
01-2023-06-06 11:00:00;2023-06-06 11:00:00;1;2294.72
01-2023-06-06 15:00:00;2023-06-06 15:00:00;1;2384.22
01-2023-06-06 16:00:00;2023-06-06 16:00:00;1;2278.5
01-2023-06-06 20:00:00;2023-06-06 20:00:00;1;2252.63
01-2023-06-07 12:00:00;2023-06-07 12:00:00;1;2241.87
01-2023-06-07 19:00:00;2023-06-07 19:00:00;1;1996.63
01-2023-06-08 19:00:00;2023-06-08 19:00:00;1;2493.22
01-2023-06-09 14:00:00;2023-06-09 14:00:00;1;2657.73
01-2023-06-09 18:00:00;2023-06-09 18:00:00;1;2299.84
01-2023-06-09 21:00:00;2023-06-09 21:00:00;1;2252.99
01-2023-06-10 01:00:00;2023-06-10 01:00:00;1;1501.17
01-2023-06-10 12:00:00;2023-06-10 12:00:00;1;2149.1
01-2023-06-10 15:00:00;2023-06-10 15:00:00;1;1818.89
01-2023-06-10 20:00:00;2023-06-10 20:00:00;1;2213.42
01-2023-06-11 05:00:00;2023-06-11 05:00:00;1;908.01
01-2023-06-11 06:00:00;2023-06-11 06:00:00;1;907.81
01-2023-06-11 17:00:00;2023-06-11 17:00:00;1;1793.33
01-2023-06-11 20:00:00;2023-06-11 20:00:00;1;1859.61
01-2023-06-12 12:00:00;2023-06-12 12:00:00;1;2225.99
01-2023-06-12 16:00:00;2023-06-12 16:00:00;1;2172.02
01-2023-06-13 01:00:00;2023-06-13 01:00:00;1;682.31
01-2023-06-14 07:00:00;2023-06-14 07:00:00;1;1925.01
01-2023-06-14 13:00:00;2023-06-14 13:00:00;1;2351.52
01-2023-06-14 19:00:00;2023-06-14 19:00:00;1;2478.42
01-2023-06-14 20:00:00;2023-06-14 20:00:00;1;2346.55
01-2023-06-14 22:00:00;2023-06-14 22:00:00;1;1545.73
01-2023-06-15 11:00:00;2023-06-15 11:00:00;1;2367.78
01-2023-06-15 15:00:00;2023-06-15 15:00:00;1;2386.52
01-2023-06-15 21:00:00;2023-06-15 21:00:00;1;2140.97
01-2023-06-16 00:00:00;2023-06-16 00:00:00;1;1376.81
01-2023-06-16 09:00:00;2023-06-16 09:00:00;1;2341.32
01-2023-06-16 12:00:00;2023-06-16 12:00:00;1;2360.63
01-2023-06-16 14:00:00;2023-06-16 14:00:00;1;2593.96
01-2023-06-16 15:00:00;2023-06-16 15:00:00;1;2551.81
01-2023-06-16 22:00:00;2023-06-16 22:00:00;1;1897.23
01-2023-06-17 03:00:00;2023-06-17 03:00:00;1;1041.3
01-2023-06-17 13:00:00;2023-06-17 13:00:00;1;2155.34
01-2023-06-17 14:00:00;2023-06-17 14:00:00;1;2178.88
01-2023-06-19 00:00:00;2023-06-19 00:00:00;1;1029.86
01-2023-06-19 05:00:00;2023-06-19 05:00:00;1;462.72
01-2023-06-19 13:00:00;2023-06-19 13:00:00;1;2285.62
01-2023-06-19 14:00:00;2023-06-19 14:00:00;1;2367.62
01-2023-06-20 08:00:00;2023-06-20 08:00:00;1;2378.23
01-2023-06-20 15:00:00;2023-06-20 15:00:00;1;2367.29
01-2023-06-21 16:00:00;2023-06-21 16:00:00;1;2286.42
01-2023-06-22 07:00:00;2023-06-22 07:00:00;1;1910.2
01-2023-06-22 21:00:00;2023-06-22 21:00:00;1;2120.18
01-2023-06-22 23:00:00;2023-06-22 23:00:00;1;1494.92
01-2023-06-23 18:00:00;2023-06-23 18:00:00;1;2228.76
01-2023-06-24 11:00:00;2023-06-24 11:00:00;1;1908.06
01-2023-06-24 22:00:00;2023-06-24 22:00:00;1;1914.35
01-2023-06-25 12:00:00;2023-06-25 12:00:00;1;1591.2
01-2023-06-25 14:00:00;2023-06-25 14:00:00;1;1617.62
01-2023-06-25 17:00:00;2023-06-25 17:00:00;1;1562.88
01-2023-06-26 08:00:00;2023-06-26 08:00:00;1;2283.21
01-2023-06-26 14:00:00;2023-06-26 14:00:00;1;2364.22
01-2023-06-26 16:00:00;2023-06-26 16:00:00;1;2184.51
01-2023-06-26 17:00:00;2023-06-26 17:00:00;1;2251.18
01-2023-06-27 06:00:00;2023-06-27 06:00:00;1;837.9
01-2023-06-27 12:00:00;2023-06-27 12:00:00;1;2354.39
01-2023-06-27 18:00:00;2023-06-27 18:00:00;1;2456.68
01-2023-06-28 11:00:00;2023-06-28 11:00:00;1;2385.34
01-2023-06-28 22:00:00;2023-06-28 22:00:00;1;1658.57
01-2023-06-29 01:00:00;2023-06-29 01:00:00;1;993.74
01-2023-06-29 09:00:00;2023-06-29 09:00:00;1;2424.6
01-2023-06-29 12:00:00;2023-06-29 12:00:00;1;2395.4
01-2023-06-29 16:00:00;2023-06-29 16:00:00;1;2297.3
01-2023-06-29 20:00:00;2023-06-29 20:00:00;1;2182.91
01-2023-06-30 08:00:00;2023-06-30 08:00:00;1;2249.56
01-2023-07-01 16:00:00;2023-07-01 16:00:00;1;905.66
01-2023-07-01 17:00:00;2023-07-01 17:00:00;1;950.47
01-2023-07-01 18:00:00;2023-07-01 18:00:00;1;973.36
01-2023-07-01 21:00:00;2023-07-01 21:00:00;1;1108.74
01-2023-07-02 15:00:00;2023-07-02 15:00:00;1;1449.49
01-2023-07-02 20:00:00;2023-07-02 20:00:00;1;1662.03
01-2023-07-03 02:00:00;2023-07-03 02:00:00;1;678.94
01-2023-07-03 10:00:00;2023-07-03 10:00:00;1;2290.49
01-2023-07-03 19:00:00;2023-07-03 19:00:00;1;2218.32
01-2023-07-03 21:00:00;2023-07-03 21:00:00;1;1787.06
01-2023-07-04 00:00:00;2023-07-04 00:00:00;1;997.41
01-2023-07-04 13:00:00;2023-07-04 13:00:00;1;2313.31
01-2023-07-04 18:00:00;2023-07-04 18:00:00;1;2384.41
01-2023-07-04 23:00:00;2023-07-04 23:00:00;1;1298.6
01-2023-07-05 08:00:00;2023-07-05 08:00:00;1;2343.65
01-2023-07-05 09:00:00;2023-07-05 09:00:00;1;2421.89
01-2023-07-05 14:00:00;2023-07-05 14:00:00;1;2333.97
01-2023-07-05 15:00:00;2023-07-05 15:00:00;1;2434.23
01-2023-07-05 18:00:00;2023-07-05 18:00:00;1;2421.7
01-2023-07-05 20:00:00;2023-07-05 20:00:00;1;2282.29
01-2023-07-05 21:00:00;2023-07-05 21:00:00;1;1958.48
01-2023-07-05 23:00:00;2023-07-05 23:00:00;1;1444.62
01-2023-07-06 03:00:00;2023-07-06 03:00:00;1;484.17
01-2023-07-06 05:00:00;2023-07-06 05:00:00;1;472.64
01-2023-07-06 10:00:00;2023-07-06 10:00:00;1;2341.08
01-2023-07-06 11:00:00;2023-07-06 11:00:00;1;2366.52
01-2023-07-06 12:00:00;2023-07-06 12:00:00;1;2358.65
01-2023-07-06 13:00:00;2023-07-06 13:00:00;1;2374.31
01-2023-07-06 19:00:00;2023-07-06 19:00:00;1;2432.99
01-2023-07-07 09:00:00;2023-07-07 09:00:00;1;2258.58
01-2023-07-07 14:00:00;2023-07-07 14:00:00;1;2514.27
01-2023-07-07 17:00:00;2023-07-07 17:00:00;1;2230.16
01-2023-07-07 18:00:00;2023-07-07 18:00:00;1;2158.05
01-2023-07-07 22:00:00;2023-07-07 22:00:00;1;1819.84
01-2023-07-08 20:00:00;2023-07-08 20:00:00;1;1968.4
01-2023-07-09 01:00:00;2023-07-09 01:00:00;1;1554.11
01-2023-07-09 02:00:00;2023-07-09 02:00:00;1;1263.25
01-2023-07-09 13:00:00;2023-07-09 13:00:00;1;1645.17
01-2023-07-10 10:00:00;2023-07-10 10:00:00;1;2213.01
01-2023-07-10 14:00:00;2023-07-10 14:00:00;1;2340.52
01-2023-07-10 15:00:00;2023-07-10 15:00:00;1;2240.6
01-2023-07-10 17:00:00;2023-07-10 17:00:00;1;2195.63
01-2023-07-11 01:00:00;2023-07-11 01:00:00;1;728.59
01-2023-07-11 05:00:00;2023-07-11 05:00:00;1;418.31
01-2023-07-11 20:00:00;2023-07-11 20:00:00;1;2150.14
01-2023-07-12 00:00:00;2023-07-12 00:00:00;1;1119.77
01-2023-07-12 01:00:00;2023-07-12 01:00:00;1;811.26
01-2023-07-12 09:00:00;2023-07-12 09:00:00;1;2361.95
01-2023-07-12 10:00:00;2023-07-12 10:00:00;1;2282.02
01-2023-07-12 13:00:00;2023-07-12 13:00:00;1;2304.97
01-2023-07-12 14:00:00;2023-07-12 14:00:00;1;2420.34
01-2023-07-12 19:00:00;2023-07-12 19:00:00;1;2391.99
01-2023-07-12 22:00:00;2023-07-12 22:00:00;1;1594.77
01-2023-07-13 00:00:00;2023-07-13 00:00:00;1;1279.73
01-2023-07-13 05:00:00;2023-07-13 05:00:00;1;468.92
01-2023-07-13 12:00:00;2023-07-13 12:00:00;1;2262.06
01-2023-07-13 15:00:00;2023-07-13 15:00:00;1;2329.56
01-2023-07-13 16:00:00;2023-07-13 16:00:00;1;2239.75
01-2023-07-13 17:00:00;2023-07-13 17:00:00;1;2206.25
01-2023-07-13 19:00:00;2023-07-13 19:00:00;1;2254.38
01-2023-07-13 20:00:00;2023-07-13 20:00:00;1;2256.14
01-2023-07-14 00:00:00;2023-07-14 00:00:00;1;1382.36
01-2023-07-14 02:00:00;2023-07-14 02:00:00;1;825.42
01-2023-07-14 03:00:00;2023-07-14 03:00:00;1;620.04
01-2023-07-14 10:00:00;2023-07-14 10:00:00;1;2218.56
01-2023-07-14 11:00:00;2023-07-14 11:00:00;1;2217.95
01-2023-07-14 12:00:00;2023-07-14 12:00:00;1;2211.91
01-2023-07-14 16:00:00;2023-07-14 16:00:00;1;2166.38
01-2023-07-14 21:00:00;2023-07-14 21:00:00;1;2125.7
01-2023-07-15 05:00:00;2023-07-15 05:00:00;1;737.82
01-2023-07-15 15:00:00;2023-07-15 15:00:00;1;1395.64
01-2023-07-15 20:00:00;2023-07-15 20:00:00;1;1627.6
01-2023-07-15 22:00:00;2023-07-15 22:00:00;1;1468.79
01-2023-07-15 23:00:00;2023-07-15 23:00:00;1;1424.98
01-2023-07-16 14:00:00;2023-07-16 14:00:00;1;1573.73
01-2023-07-16 16:00:00;2023-07-16 16:00:00;1;1323.01
01-2023-07-16 19:00:00;2023-07-16 19:00:00;1;1591.63
01-2023-07-16 21:00:00;2023-07-16 21:00:00;1;1663.25
01-2023-07-16 23:00:00;2023-07-16 23:00:00;1;1340.81
01-2023-07-17 07:00:00;2023-07-17 07:00:00;1;1725.56
01-2023-07-17 09:00:00;2023-07-17 09:00:00;1;2288.63
01-2023-07-18 12:00:00;2023-07-18 12:00:00;1;2277.05
01-2023-07-18 15:00:00;2023-07-18 15:00:00;1;2308.88
01-2023-07-18 16:00:00;2023-07-18 16:00:00;1;2215.56
01-2023-07-18 17:00:00;2023-07-18 17:00:00;1;2158.34
01-2023-07-18 18:00:00;2023-07-18 18:00:00;1;2201.97
01-2023-07-18 19:00:00;2023-07-18 19:00:00;1;2202.04
01-2023-07-19 09:00:00;2023-07-19 09:00:00;1;2265.18
01-2023-07-19 13:00:00;2023-07-19 13:00:00;1;2301.25
01-2023-07-19 20:00:00;2023-07-19 20:00:00;1;2252.46
01-2023-07-20 11:00:00;2023-07-20 11:00:00;1;2255.03
01-2023-07-20 14:00:00;2023-07-20 14:00:00;1;2380.14
01-2023-07-20 19:00:00;2023-07-20 19:00:00;1;2341.88
01-2023-07-20 20:00:00;2023-07-20 20:00:00;1;2266.53
01-2023-07-21 11:00:00;2023-07-21 11:00:00;1;2232.28
01-2023-07-21 18:00:00;2023-07-21 18:00:00;1;2153.38
01-2023-07-22 06:00:00;2023-07-22 06:00:00;1;752.63
01-2023-07-22 08:00:00;2023-07-22 08:00:00;1;925.94
01-2023-07-22 12:00:00;2023-07-22 12:00:00;1;1827.1
01-2023-07-22 16:00:00;2023-07-22 16:00:00;1;1480.99
01-2023-07-22 17:00:00;2023-07-22 17:00:00;1;1602.89
01-2023-07-22 18:00:00;2023-07-22 18:00:00;1;1707.22
01-2023-07-22 20:00:00;2023-07-22 20:00:00;1;2026.99
01-2023-07-23 00:00:00;2023-07-23 00:00:00;1;1612.32
01-2023-07-23 06:00:00;2023-07-23 06:00:00;1;754.88
01-2023-07-23 10:00:00;2023-07-23 10:00:00;1;1225.62
01-2023-07-24 02:00:00;2023-07-24 02:00:00;1;622.59
01-2023-07-24 03:00:00;2023-07-24 03:00:00;1;466.88
01-2023-07-24 05:00:00;2023-07-24 05:00:00;1;447.06
01-2023-07-24 18:00:00;2023-07-24 18:00:00;1;2083.6
01-2023-07-25 05:00:00;2023-07-25 05:00:00;1;403.54
01-2023-07-25 12:00:00;2023-07-25 12:00:00;1;2272.11
01-2023-07-25 17:00:00;2023-07-25 17:00:00;1;2075.44
01-2023-07-26 03:00:00;2023-07-26 03:00:00;1;400.51
01-2023-07-26 08:00:00;2023-07-26 08:00:00;1;2270.88
01-2023-07-26 10:00:00;2023-07-26 10:00:00;1;2263.1
01-2023-07-26 15:00:00;2023-07-26 15:00:00;1;2244.1
01-2023-07-26 23:00:00;2023-07-26 23:00:00;1;1385.83
01-2023-07-27 01:00:00;2023-07-27 01:00:00;1;906.88
01-2023-07-27 08:00:00;2023-07-27 08:00:00;1;2211.75
01-2023-07-27 12:00:00;2023-07-27 12:00:00;1;2267.55
01-2023-07-27 14:00:00;2023-07-27 14:00:00;1;2281.83
01-2023-07-28 02:00:00;2023-07-28 02:00:00;1;764.77
01-2023-07-28 03:00:00;2023-07-28 03:00:00;1;579.37
01-2023-07-28 12:00:00;2023-07-28 12:00:00;1;2228.14
01-2023-07-28 16:00:00;2023-07-28 16:00:00;1;2033.36
01-2023-07-28 19:00:00;2023-07-28 19:00:00;1;2014.51
01-2023-07-29 05:00:00;2023-07-29 05:00:00;1;695.97
01-2023-07-29 16:00:00;2023-07-29 16:00:00;1;1352.93
01-2023-07-30 23:00:00;2023-07-30 23:00:00;1;1201.72
01-2023-07-31 09:00:00;2023-07-31 09:00:00;1;2017.92
01-2023-07-31 11:00:00;2023-07-31 11:00:00;1;2048.25
01-2023-07-31 14:00:00;2023-07-31 14:00:00;1;2070.9
01-2023-08-01 01:00:00;2023-08-01 01:00:00;1;627.88
01-2023-08-01 02:00:00;2023-08-01 02:00:00;1;442.8
01-2023-08-01 15:00:00;2023-08-01 15:00:00;1;1875.45
01-2023-08-02 00:00:00;2023-08-02 00:00:00;1;865.56
01-2023-08-02 19:00:00;2023-08-02 19:00:00;1;1842.91
01-2023-08-02 20:00:00;2023-08-02 20:00:00;1;1780.65
01-2023-08-03 10:00:00;2023-08-03 10:00:00;1;1848.64
01-2023-08-04 13:00:00;2023-08-04 13:00:00;1;1900.78
01-2023-08-05 16:00:00;2023-08-05 16:00:00;1;1259.08
01-2023-08-06 03:00:00;2023-08-06 03:00:00;1;786.79
01-2023-08-06 09:00:00;2023-08-06 09:00:00;1;776.51
01-2023-08-06 10:00:00;2023-08-06 10:00:00;1;963.8
01-2023-08-06 11:00:00;2023-08-06 11:00:00;1;1207.59
01-2023-08-07 03:00:00;2023-08-07 03:00:00;1;367.05
01-2023-08-07 19:00:00;2023-08-07 19:00:00;1;1598.58
01-2023-08-08 08:00:00;2023-08-08 08:00:00;1;804.28
01-2023-08-08 10:00:00;2023-08-08 10:00:00;1;1725.09
01-2023-08-08 12:00:00;2023-08-08 12:00:00;1;1859.53
01-2023-08-08 15:00:00;2023-08-08 15:00:00;1;1769.19
01-2023-08-08 21:00:00;2023-08-08 21:00:00;1;1408.22
01-2023-08-09 14:00:00;2023-08-09 14:00:00;1;1864.22
01-2023-08-09 18:00:00;2023-08-09 18:00:00;1;1690.67
01-2023-08-09 19:00:00;2023-08-09 19:00:00;1;1674.29
01-2023-08-10 18:00:00;2023-08-10 18:00:00;1;1676.84
01-2023-08-11 09:00:00;2023-08-11 09:00:00;1;1650.22
01-2023-08-11 10:00:00;2023-08-11 10:00:00;1;1705.68
01-2023-08-11 19:00:00;2023-08-11 19:00:00;1;1596.62
01-2023-08-11 23:00:00;2023-08-11 23:00:00;1;1182.07
01-2023-08-12 13:00:00;2023-08-12 13:00:00;1;1521.77
01-2023-08-12 15:00:00;2023-08-12 15:00:00;1;1346.27
01-2023-08-12 17:00:00;2023-08-12 17:00:00;1;1266.95
01-2023-08-12 22:00:00;2023-08-12 22:00:00;1;1451.86
01-2023-08-13 18:00:00;2023-08-13 18:00:00;1;1243.07
01-2023-08-14 06:00:00;2023-08-14 06:00:00;1;556.83
01-2023-08-14 15:00:00;2023-08-14 15:00:00;1;1455.97
01-2023-08-14 17:00:00;2023-08-14 17:00:00;1;1405.19
01-2023-08-14 20:00:00;2023-08-14 20:00:00;1;1471.58
01-2023-08-15 01:00:00;2023-08-15 01:00:00;1;781.24
01-2023-08-15 04:00:00;2023-08-15 04:00:00;1;410.23
01-2023-08-16 12:00:00;2023-08-16 12:00:00;1;1779.11
01-2023-08-16 19:00:00;2023-08-16 19:00:00;1;1548.99
01-2023-08-16 23:00:00;2023-08-16 23:00:00;1;952.65
01-2023-08-17 13:00:00;2023-08-17 13:00:00;1;1719.95
01-2023-08-17 15:00:00;2023-08-17 15:00:00;1;1770.81
01-2023-08-18 21:00:00;2023-08-18 21:00:00;1;1555.69
01-2023-08-19 10:00:00;2023-08-19 10:00:00;1;1163.16
01-2023-08-19 12:00:00;2023-08-19 12:00:00;1;1484.31
01-2023-08-20 06:00:00;2023-08-20 06:00:00;1;555.73
01-2023-08-20 11:00:00;2023-08-20 11:00:00;1;1179.8
